id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
6876,08/03/1992,Unmanned Pumping Station; Gulf of Mexico,Gulf of Mexico,29.1692,-89.7535,,,oil,,,,,,,5,"An oil slick was report to MSONO at 1500 CST, 3/8/92, MSO called SSC at 1845. The source is an unmanned pumping station on a pipeline in the Gulf of Mexico. Latitude 29 degrees, 10.15 minutes N, Longitued 089 degrees, 45.21 minutes W, the location  is also known as West Delta Block 17.  The product is thought to be South Louisiana crude.  SITUATION:  Siting of a 2 mile by 100 ft slick was reported by a USCG auxiliary Cessna pilot at 1500 CST.  Slick was reported as tending East from the spill site.  MSO personnel reported that oil was under continuous flow and had not been stopped at of 2130, 3/8/92.  Exact location of break, size of hole and flow rate are all unknown.  Flow may not be shut off until Monday (3/9/92) morning at the earliest.  ACTION TAKEN BY USCG: 1.  Attempting to locate owner of pumping station. 2.  No direct action has been taken at this time. 3.  MSO requested that NOAA provide trajectory information, but it was     determined that there was not enough information available to develop an     accurate worst-case scenario at this time.  ACTION TAKEN BY SSC: 1.  Notified all appropriate HazMat personnel. 2.  Requested trajectory information from MASS. 3.  Attempting to participate in morning (3/9/92) overflight.  Future plans await morning overflight results.The reported oil spill from a break at an unmanned pumping station was either in error (No oil was actually there, or there was silt or a plankton bloom in the area), or there was oil in the area and it was actually in such small quantity that it was really insignificant.  USCG district 8."
6748,08/06/1990,"M/V Mega Borg; Gulf of Mexico, 57 miles SE of Galveston, Texas","Gulf of Mexico, 57 miles SE of Galveston, Texas",28.55,-94.1333,Oil,Collision,Angolan Palanca crude oil,,,1,1,1,4200000,80,"On June 8, 1990 at approximately 2330, while the Italian tank vessel Fraqmura was lightering the Norwegian tank vessel Mega Borg, an explosion occurred in the pump room of the Mega Borg.  The two ships were in the Gulf of Mexico, 57 miles southeast of Galveston Texas in international waters, but within the U.S. exclusive economic zone.  As a result of the explosion, a fire started in the pump room and spread to the engine room.  An estimated 100,000 barrels of Angolan Palanca crude was burned or released into the water from the Mega Borg during the next seven days. Approximately 238 barrels of oil was discharged when the Fraqmura intentionally broke away from the Mega Borg.  Explosions on the Mega Borg, caused the stern of the ship began to settle lower in the water and list to the port side.  A continuous discharge of burning oil flowed over the aft port quarter of the ship.Less than an hour after the explosions on the Mega Borg, the U.S. Coast Guard (USCG) in Galveston dispatched two USCG cutters to the scene.  Weather was calm throughout the incident.  Winds were generally around 10 to 15 knots and air temperature were between 80 and 90 degrees Fahrenheit.  USCG district 8.  Keyword: Corexit 9527, skimmer, Air-Eye aircraft, side looking airborne radar (SLAR), Atlantic Strike Team (AST), U.S. Navy Supervisor of Salvage (NAVSUPSALV), AE BioSea Process, explosion, fire, contingency plan.."
6506,10/10/1987,"YUM II/Zapoteca; Campeche, Gulf of Mexico","Campeche, Gulf of Mexico",18.8,-92.5833,,,Light crude oil,,,,,1,,8,"On October 10, 1987, the YUM II, a Mexican exploratory oil well located approximately 20 miles northwest of Ciudad del Carmen in the Bay of Campeche under the Zapoteca rig, experienced a blowout and fire.  Apparently, a blowout preventer (BOP) valve malfunction caused the initial blowout.  Although the BOP had successfully shut the annulus between the drill pipe and well casing, the blind rams failed to shear through the drill pipe that was still in the well casing.  Therefore, oil and gas flowed out of the well, up the drill pipe, and onto the platform where it ignited.  The oil discharge increased after the escaping gas and oil forced the drill pipe out of the well.  The initial fire was extinguished by October 17.  As of October 28, the well was still spewing out a yellow gas/crude mix  60-100 feet in the air.  The owners of the well, Petroleos Mexicanos (PEMEX), and the Mexican Navy participated in cleanup operations.  The well was finally ""killed"" on November 30.  Even though the incident site was 600 miles from Texas, the slick could have traveled in a northerly direction to reach United States waters depending on the duration of the spill.  Accordingly, the USCG Marine Safety Office (MSO) at Corpus Christi, Texas, was notified of the incident on October 13.  Verification and correct information were not received until October 16.  Even though USCG assistance was refused, the USCG conducted overflights of the area every other day until the well was capped to track the spill response and the movement of the oil.  Reports of cleanup activities from the Mexican authorities were infrequent and largely erroneous.  Daily reports from the Mexican Embassy to USCG Headquarters in Washington, D.C. were not available when promised.  USCG district 8.  Keyword: Boom, fire, skimmers, bulldozers, blowout preventer, blowout.."
9139,23/05/1986,"Well head #32; Gulf of Mexico, Ship Shoal, AL","Gulf of Mexico, Ship Shoal, AL",28.904352,-91.020362,Oil,,,,,,,,,0,"F/V hit an oil rig on Ship Shoal, well head #32. Vessel was abandoned. Blow out was reported; brown liquid shooting 20' into the air. 0525PDT blow out preventer fired and is working. Estimated loss 15-20 barrels mixed oil and water."
9073,21/10/1985,"T/V Kate Maersk collision; Gulf of Mexico, New Orleans, LA","Gulf of Mexico, New Orleans, LA",28.775797,-88.889955,Oil,,,,,,,,,0,"T/V Kate Maersk was struck by a barge and holed ( 4-6) in the engine fuel tank. Tanker is about 20 miles SE of the Mississippi River Mouth. There is a potential of about 20,000 gallons with an estimated leak rate of 1800 gallons/hours"
9066,30/08/1985,"Barge Adrift; Dry Tortugas, Gulf of Mexico, FL","Dry Tortugas, Gulf of Mexico, FL",24.835556,-83.083333,Oil,,,,,,,,,0,"Barge Adrift 20 miles NNW of Dry Tortugas . WInd is only 4 knots. Want to Know Where is Cureent Goinf to Take Barge, If Anywhere"
8989,30/07/1984,"M/V ALVENUS; Gulf of Mexico, Calcasieu Pass","Gulf of Mexico, Calcasieu Pass",29.585,-93.27,Oil,,,,,,,,,0,"British tanker Alvenus grounded about 6 miles S of Lake Calcasieu. Ship has 35' crack aft of bow. Cargo was 4,400,000 gallons of Venezualian Crude. About 2,300,000 gallons was lost."
6250,03/06/1979,"IXTOC I; Bahia de Campeche, Mexico","Bahia de Campeche, Mexico",19.4083,-92.325,Oil,Wellhead,IXTOC I crude oil,,,,1,1,,12,"On June 3, 1979, the 2 mile deep exploratory well, IXTOC I, blew out in the Bahia de Campeche, 600 miles south of Texas in the Gulf of Mexico. The water depth at the wellhead site is about 50 m (164 feet). The IXTOC I was being drilled by the SEDCO 135, a semi-submersible platform on lease to Petroleos Mexicanos (PEMEX). A loss of drilling mud circulation caused the blowout to occur. The oil and gas blowing out of the well ignited, causing the platform to catch fire. The burning platform collapsed into the wellhead area hindering any immediate attempts to control the blowout. PEMEX hired blowout control experts and other spill control experts including Red Adair, Martech International of Houston, and the Mexican diving company, Daivaz. The Martech response included 50 personnel on site, the remotely operated vehicle TREC, and the submersible Pioneer I. The TREC attempted to find a safe approach to the Blowout Preventer (BOP). The approach was complicated by poor visibility and debris on the seafloor including derrick wreckage and 3000 meters of drilling pipe. Divers were eventually able to reach and activate the BOP, but the pressure of the oil and gas caused the valves to begin rupturing. The BOP was reopened to prevent destroying it. Two relief wells were drilled to relieve pressure from the well to allow response personnel to cap it. Norwegian experts were contracted to bring in skimming equipment and containment booms, and to begin cleanup of the spilled oil. The IXTOC I well continued to spill oil at a rate of 10,000 - 30,000 barrels per day until it was finally capped on March 23, 1980."
6224,15/08/1975,Globtik Sun; Gulf of Mexico,Gulf of Mexico,28.3333,-93.05,,,Arabian Crude oil,,,,,,294000,7,"At 0130 on August 15, 1975, the M/V Globtik Sun  struck an unmanned Chevron Oil Company oil production platform approximately 100 miles from Galveston while en route from Aruba to Baytown, Texas.  The platform, designed for 12 oil wells, was unmanned because it was not yet in operation.  Approximately 7,000 barrels of oil spilled into the Gulf of Mexico after the vessel's port bow tank ruptured.  As flames engulfed the vessel, the master gave the order to abandon ship.  Forty of forty-six crew members were rescued, three charred bodies were found on board the ship August 17, and three crew members were lost at sea.  Weather at the time was mild with clear skies, wind at 10 knots out of the SW, and seas 1-2 feet.  Apparently, the ship was on autopilot with the radar turned off when the watch was relieved at midnight.  The charts that were in use were not up-to-date and showed no fixed structures on the ship's trackline.  When the radar was turned at 0030, nothing was visible.  At 0045, the radar revealed an object approximately 9 miles away on the starboard side of the vessel.  The Captain of the vessel claimed that he saw no navigational lights on the platform even though a Chevron spokesman said they were functioning properly.  The mate failed to plot the object.  At 0130, the port bow of the vessel struck the eastern side of the platform, opening up a gash 2 feet wide by the length of the bow tank.  The cargo ignited and the fire spread towards 15 drums of lube oil.  An emergency call was made and the ship was abandoned while fire and smoke engulfed the forward port section of the ship.Personnel working on other platforms in the area immediately responded to the accident.  Six utility boats surrounded the Globtik Sun within 30 minutes.  Two Coast Guard cutters and four aircraft arrived on-scene on August 15.  The charred vessel was towed by McAllister Towing to Galveston on August 18.  The Globtik Sun was later sold for scrap.  USCG district 8.  Keyword: Fire, collision, salvage, lightering.."
6211,01/12/1970,"Shell Platform 26; Gulf of Mexico, Louisiana","Gulf of Mexico, Louisiana",28.7667,-90.1667,Oil,Wellhead,Crude oil,,,,1,,,5,"On December 1, 1970, Shell Oil Co. Platform 26 exploded and caught fire.  The platform included 22 production wells with a capacity of 15,000 barrels of crude oil per day.  The flames from the burning platform blazed 400 feet into the air.  The 21-B well, with a 424-barrel per day capacity, ruptured 12 feet above the water.  By December 3, the service crane had collapsed towards the center of the platform at a 60? angle.  Burning oil covered the surface of the water within 50 feet of the platform.  By December 7, well No. 21-B was contributing to 30-50 percent of the fire.  Shifting winds, fog and rough seas slowed response efforts at times.Holes were shot into the tubing of some of the wells to determine whether oil was still being produced.  On January 12, Shell Oil Co. personnel perforated a relief well in an attempt to contain the flow.  On January 20, eight of the wells remained on fire.  Corexit 7664 dispersant was applied to the slick at a rate of 3 barrels per hour.Response operations began moderating on March 1.  A U.S. Coast Guard cutter and helicopter were released from the scene.  Shell Oil Co. officials were required to submit daily pollution reports to the U.S. Coast Guard Captain of the Port (COTP), New Orleans, in advance of any operations that may have increased pollution.  Drilling, capping, and pumping of the wells continued throughout April.  By April 16, the estimated rate of release was 20 barrels per day.  The slick was reportedly staying within a 6-mile radius of the platform, with sheen extending to 12 miles.  The slick was reduced to sheen during the following months as pumping and capping operations continued.Beach surveys were conducted by personnel from the U.S. Coast Guard, Shell Oil Co., the U.S. Environmental Protection Agency (EPA), Louisiana Wildlife and Fisheries, and other local observers.  The only shoreline oiling that resulted from the incident was  between Caminada Pass and Bay Champagne.  The case was closed by the U.S. Coast Guard on May 17, 1971.  The explosion and subsequent fire killed four people and seriously burned 37 others.  USCG district 8.  "
